output_x,output_y,output_z,time
-2.57,-1.11,0.28,476273
-2.57,-1.11,0.28,476303
-2.57,-1.11,0.35,476332
-2.57,-1.11,0.35,476360
-2.5,-1.11,0.35,476390
-2.64,-1.11,0.35,476419
-2.57,-1.04,0.28,476448
-2.64,-1.18,0.42,476477
-2.64,-1.11,0.35,476507
-2.57,-1.11,0.28,476535
-2.57,-1.11,0.28,476565
-2.64,-1.18,0.28,476594
-2.57,-1.11,0.28,476622
-2.64,-1.04,0.35,476652
-2.57,-1.11,0.28,476681
-2.64,-1.11,0.42,476710
-2.64,-1.11,0.28,476739
-2.57,-1.11,0.28,476769
-2.64,-1.11,0.35,476797
-2.57,-1.11,0.35,476826
-2.5,-1.11,0.35,476856
-2.57,-1.11,0.35,476884
-2.57,-1.11,0.28,476914
-2.64,-1.18,0.35,476943
-2.57,-1.11,0.28,476973
-2.64,-1.11,0.35,477001
-2.57,-1.04,0.28,477031
-2.5,-1.11,0.28,477060
-2.71,-1.11,0.42,477088
-2.5,-1.11,0.35,477118
-2.57,-0.97,0.35,477147
-2.5,-1.04,0.28,477176
-2.57,-1.11,0.28,477205
-2.57,-0.97,0.35,477235
-2.64,-0.9,0.21,477263
-2.64,-1.11,0.35,477292
-2.57,-1.11,0.35,477322
-2.5,-1.04,0.35,477350
-2.64,-1.11,0.28,477380
-2.57,-1.04,0.35,477409
-2.64,-1.18,0.35,477438
-2.57,-1.04,0.28,477467
-2.57,-1.04,0.42,477497
-2.5,-1.04,0.42,477526
-2.64,-1.11,0.42,477554
-2.64,-1.11,0.42,477584
-2.64,-1.04,0.35,477613
-2.64,-1.04,0.28,477642
-2.57,-1.11,0.28,477671
-2.57,-1.04,0.35,477701
-2.57,-1.04,0.35,477729
-2.64,-1.11,0.28,477758
-2.57,-1.11,0.35,477788
-2.57,-1.18,0.28,477816
-2.57,-1.11,0.35,477846
-2.57,-1.04,0.35,477875
-2.43,-1.11,0.35,477904
-2.64,-1.04,0.35,477933
-2.57,-1.11,0.35,477963
-2.64,-1.04,0.35,477991
-2.64,-1.11,0.21,478020
-2.5,-1.11,0.35,478050
-2.57,-1.11,0.28,478078
-2.57,-1.11,0.28,478108
-2.5,-1.04,0.35,478137
-2.71,-1.04,0.28,478167
-2.64,-1.04,0.28,478195
-2.64,-1.11,0.35,478224
-2.57,-1.11,0.28,478254
-2.64,-1.11,0.35,478282
-2.57,-1.11,0.21,478312
-2.57,-1.18,0.28,478341
-2.71,-1.11,0.35,478370
-2.57,-1.18,0.35,478399
-2.64,-1.04,0.21,478429
-2.57,-1.11,0.21,478457
-2.57,-1.04,0.28,478486
-2.64,-1.18,0.28,478516
-2.64,-1.04,0.35,478544
-2.5,-1.04,0.28,478574
-2.64,-1.11,0.35,478603
-2.57,-1.04,0.35,478632
-2.64,-1.04,0.21,478661
-2.57,-1.04,0.28,478690
-2.64,-1.04,0.35,478720
-2.57,-1.11,0.21,478748
-2.43,-1.11,0.35,478778
-2.57,-1.11,0.35,478807
-2.57,-1.11,0.42,478836
-2.64,-1.11,0.28,478865
-2.57,-1.04,0.35,478895
-2.57,-1.11,0.28,478923
-2.57,-1.18,0.28,478952
-2.5,-0.97,0.28,478982
-2.57,-1.11,0.35,479010
-2.5,-1.04,0.28,479040
-2.71,-1.04,0.28,479069
-2.71,-1.11,0.35,479098
-2.57,-1.04,0.28,479127
-2.64,-1.18,0.35,479156
-2.57,-1.11,0.28,479185
-2.64,-1.04,0.35,479214
-2.64,-1.11,0.28,479244
-2.57,-1.04,0.35,479272
-2.71,-1.04,0.35,479302
-2.57,-1.11,0.21,479331
-2.64,-1.11,0.21,479361
-2.57,-1.04,0.28,479389
-2.64,-1.04,0.28,479418
-2.5,-1.04,0.35,479448
-2.64,-1.11,0.28,479476
-2.57,-1.11,0.35,479506
-2.5,-1.11,0.28,479535
-2.57,-1.11,0.28,479564
-2.64,-1.18,0.35,479593
-2.57,-1.04,0.35,479622
-2.64,-1.11,0.35,479651
-2.64,-1.04,0.28,479680
-2.71,-1.04,0.28,479710
-2.57,-1.04,0.35,479738
-2.57,-1.04,0.28,479768
-2.57,-1.04,0.28,479797
-2.64,-1.11,0.28,479826
-2.71,-1.11,0.28,479855
-2.64,-1.04,0.35,479884
-2.57,-1.04,0.35,479913
-2.57,-1.11,0.42,479942
-2.64,-1.04,0.28,479972
-2.64,-1.04,0.28,480001
-2.57,-1.11,0.21,480030
-2.71,-1.11,0.28,480059
-2.64,-1.04,0.35,480088
-2.57,-1.11,0.28,480117
-2.57,-1.04,0.28,480146
-2.57,-1.11,0.35,480176
-2.57,-1.11,0.21,480204
-2.64,-1.11,0.42,480234
-2.64,-1.04,0.35,480263
-2.5,-1.04,0.28,480292
-2.64,-1.04,0.42,480321
-2.5,-1.11,0.28,480350
-2.57,-1.11,0.28,480379
-2.57,-1.11,0.28,480408
-2.57,-1.11,0.35,480438
-2.64,-1.04,0.35,480466
-2.57,-0.97,0.35,480496
-2.64,-1.04,0.35,480525
-2.64,-1.11,0.28,480553
-2.57,-1.04,0.35,480583
-2.57,-1.18,0.28,480612
-2.57,-1.11,0.28,480642
-2.64,-1.18,0.28,480670
-2.5,-1.11,0.35,480700
-2.64,-1.11,0.35,480729
-2.57,-1.04,0.35,480758
-2.64,-1.04,0.35,480787
-2.64,-1.04,0.35,480816
-2.57,-1.18,0.28,480845
-2.64,-1.18,0.28,480874
-2.57,-1.04,0.35,480904
-2.64,-1.11,0.35,480932
-2.57,-1.11,0.28,480962
-2.64,-1.18,0.35,480991
-2.57,-1.11,0.35,481019
-2.57,-1.11,0.35,481049
-2.5,-1.04,0.28,481078
-2.64,-1.11,0.35,481107
-2.64,-1.11,0.28,481136
-2.57,-1.04,0.28,481166
-2.57,-1.11,0.35,481195
-2.5,-1.04,0.28,481224
-2.57,-1.04,0.35,481253
-2.64,-1.04,0.35,481282
-2.64,-1.04,0.35,481311
-2.57,-1.04,0.28,481340
-2.57,-1.18,0.28,481370
-2.57,-1.11,0.35,481398
-2.57,-1.11,0.35,481428
-2.57,-1.04,0.35,481457
-2.57,-1.04,0.28,481485
-2.57,-1.11,0.35,481515
-2.57,-1.11,0.35,481544
-2.5,-1.11,0.28,481573
-2.57,-1.18,0.35,481602
-2.5,-1.11,0.28,481632
-2.64,-1.18,0.28,481660
-2.64,-1.11,0.28,481690
-2.64,-1.04,0.35,481719
-2.57,-1.11,0.35,481747
-2.57,-1.11,0.35,481777
-2.57,-1.04,0.28,481806
-2.64,-1.11,0.28,481836
-2.5,-0.97,0.28,481864
-2.64,-1.04,0.35,481894
-2.64,-1.11,0.28,481923
-2.57,-1.11,0.35,481951
-2.57,-1.11,0.35,481981
-2.64,-1.11,0.35,482010
-2.57,-1.04,0.35,482039
-2.64,-1.04,0.35,482068
-2.64,-1.11,0.35,482098
-2.57,-1.04,0.28,482126
-2.5,-1.11,0.28,482156
-2.57,-1.18,0.21,482185
-2.57,-1.18,0.35,482213
-2.57,-1.04,0.35,482243
-2.64,-1.11,0.42,482272
-2.64,-1.11,0.35,482301
-2.57,-1.11,0.35,482330
-2.57,-1.04,0.35,482360
-2.64,-1.11,0.28,482388
-2.57,-1.11,0.35,482417
-2.64,-1.11,0.28,482447
-2.64,-1.11,0.35,482476
-2.57,-1.11,0.21,482505
-2.5,-1.11,0.28,482534
-2.71,-1.04,0.42,482564
-2.64,-1.11,0.28,482592
-2.64,-0.97,0.35,482622
-2.64,-1.11,0.28,482651
-2.5,-1.11,0.28,482679
-2.57,-1.04,0.21,482709
-2.5,-1.11,0.35,482738
-2.57,-1.11,0.35,482767
-2.57,-1.11,0.35,482796
-2.64,-1.18,0.35,482826
-2.5,-1.11,0.28,482854
-2.64,-1.11,0.35,482883
-2.57,-1.04,0.42,482913
-2.64,-1.04,0.35,482941
-2.57,-1.11,0.35,482971
-2.57,-1.11,0.42,483000
-2.57,-1.11,0.35,483030
-2.64,-1.11,0.28,483058
-2.57,-1.11,0.35,483088
-2.64,-1.18,0.28,483117
-2.57,-1.04,0.28,483145
-2.64,-1.04,0.35,483175
-2.71,-1.11,0.28,483204
-2.57,-1.11,0.35,483233
-2.57,-1.11,0.42,483262
-2.57,-1.18,0.28,483292
-2.57,-1.04,0.35,483320
-2.57,-1.11,0.28,483349
-2.5,-1.04,0.28,483379
-2.5,-1.04,0.28,483407
-2.64,-1.11,0.35,483437
-2.71,-1.11,0.28,483466
-2.64,-1.11,0.35,483495
-2.64,-0.97,0.28,483524
-2.64,-0.97,0.35,483554
-2.57,-1.04,0.28,483582
-2.57,-1.11,0.35,483611
-2.57,-1.04,0.35,483641
-2.57,-1.04,0.28,483670
-2.64,-1.04,0.35,483699
-2.57,-1.11,0.35,483728
-2.57,-1.11,0.35,483758
-2.57,-1.11,0.28,483786
-2.57,-1.04,0.42,483815
-2.57,-1.11,0.21,483845
-2.57,-1.04,0.28,483873
-2.64,-1.11,0.35,483903
-2.5,-1.04,0.35,483932
-2.57,-1.11,0.35,483961
-2.71,-1.04,0.35,483990
-2.57,-1.11,0.28,484020
-2.64,-1.11,0.35,484048
-2.64,-1.11,0.28,484077
-2.57,-1.04,0.35,484107
-2.57,-1.11,0.28,484135
-2.57,-1.18,0.28,484165
-2.64,-1.11,0.28,484194
-2.57,-1.11,0.28,484224
-2.64,-1.11,0.42,484252
-2.64,-1.11,0.35,484281
-2.64,-1.11,0.35,484311
-2.64,-1.04,0.28,484339
-2.5,-1.04,0.28,484369
-2.57,-1.11,0.28,484398
-2.57,-1.11,0.35,484427
-2.64,-1.04,0.35,484456
-2.57,-1.11,0.21,484486
-2.5,-1.11,0.35,484514
-2.57,-1.04,0.28,484543
-2.57,-1.04,0.35,484573
-2.64,-1.11,0.35,484601
-2.57,-1.04,0.28,484631
-2.57,-1.11,0.35,484660
-2.64,-1.11,0.28,484689
-2.57,-1.04,0.28,484718
-2.57,-1.11,0.35,484747
-2.57,-1.11,0.42,484776
-2.57,-1.11,0.28,484805
-2.57,-1.11,0.35,484835
-2.57,-1.11,0.28,484864
-2.64,-0.97,0.28,484893
-2.5,-1.11,0.35,484922
-2.57,-1.04,0.35,484952
-2.57,-1.04,0.28,484980
-2.5,-1.18,0.35,485009
-2.64,-1.18,0.28,485039
-2.57,-1.11,0.35,485067
-2.57,-1.04,0.35,485097
-2.57,-1.11,0.35,485126
-2.57,-1.18,0.42,485155
-2.57,-1.18,0.28,485184
-2.57,-1.04,0.35,485213
-2.57,-1.04,0.35,485242
-2.57,-1.04,0.35,485271
-2.57,-1.04,0.21,485301
-2.57,-1.11,0.35,485329
-2.64,-1.18,0.28,485359
-2.57,-1.18,0.35,485388
-2.5,-1.11,0.35,485417
-2.5,-1.11,0.35,485446
-2.5,-1.04,0.35,485475
-2.57,-1.04,0.28,485505
-2.57,-1.04,0.28,485533
-2.57,-1.04,0.28,485563
-2.57,-1.04,0.28,485592
-2.5,-1.11,0.28,485621
-2.57,-1.11,0.21,485650
-2.57,-1.11,0.42,485679
-2.64,-1.11,0.28,485708
-2.57,-1.11,0.35,485737
-2.57,-1.11,0.28,485767
-2.5,-1.04,0.28,485795
-2.64,-1.04,0.35,485825
-2.57,-1.18,0.28,485854
-2.57,-1.18,0.35,485883
-2.57,-1.18,0.35,485912
-2.5,-1.18,0.35,485941
-2.57,-1.11,0.35,485970
-2.57,-1.04,0.35,485999
-2.57,-1.04,0.42,486029
-2.5,-1.04,0.28,486057
-2.57,-1.11,0.35,486087
-2.64,-1.04,0.28,486116
-2.5,-1.04,0.35,486145
-2.57,-1.18,0.21,486174
-2.57,-1.04,0.28,486203
-2.57,-1.04,0.28,486233
-2.57,-1.18,0.28,486261
-2.64,-1.04,0.35,486291
-2.71,-1.11,0.35,486320
-2.64,-1.11,0.35,486349
-2.57,-1.11,0.28,486378
-2.57,-1.04,0.28,486407
-2.57,-1.04,0.42,486436
-2.57,-1.04,0.28,486465
-2.64,-1.18,0.35,486495
-2.57,-1.18,0.35,486523
-2.5,-1.04,0.28,486553
-2.64,-1.11,0.28,486582
-2.64,-1.18,0.35,486610
-2.64,-1.11,0.28,486640
-2.57,-1.11,0.35,486669
-2.57,-1.04,0.35,486699
-2.5,-1.04,0.35,486727
-2.64,-1.04,0.28,486757
-2.64,-1.04,0.21,486786
-2.57,-1.04,0.28,486815
-2.57,-1.04,0.28,486844
-2.57,-1.11,0.28,486873
-2.64,-1.18,0.35,486902
-2.57,-1.11,0.28,486931
-2.57,-1.04,0.35,486961
-2.71,-1.04,0.28,486989
-2.57,-1.11,0.28,487019
-2.5,-1.04,0.35,487048
-2.57,-1.11,0.35,487076
-2.57,-1.04,0.35,487106
-2.64,-1.04,0.35,487135
-2.57,-1.11,0.35,487164
-2.57,-1.11,0.28,487193
-2.57,-1.04,0.35,487223
-2.64,-1.04,0.42,487251
-2.64,-1.04,0.35,487281
-2.57,-0.97,0.28,487310
-2.64,-1.11,0.35,487339
-2.64,-1.18,0.28,487368
-2.5,-1.04,0.35,487397
-2.57,-1.11,0.28,487427
-2.71,-1.11,0.35,487455
-2.64,-1.04,0.28,487485
-2.64,-1.04,0.28,487514
-2.5,-1.11,0.28,487542
-2.5,-1.04,0.35,487572
-2.64,-1.11,0.28,487601
-2.57,-1.11,0.21,487630
-2.5,-1.11,0.35,487659
-2.57,-1.04,0.42,487689
-2.57,-1.11,0.35,487717
-2.57,-1.11,0.28,487747
-2.57,-1.11,0.28,487776
-2.57,-1.18,0.42,487804
-2.64,-1.11,0.35,487834
-2.64,-1.18,0.35,487863
-2.57,-1.11,0.21,487892
-2.71,-1.11,0.28,487921
-2.57,-1.11,0.35,487951
-2.64,-1.11,0.35,487980
-2.57,-1.11,0.35,488008
-2.57,-1.18,0.28,488038
-2.57,-1.11,0.28,488067
-2.57,-1.04,0.28,488096
-2.57,-1.11,0.28,488125
-2.64,-1.04,0.28,488155
-2.57,-1.04,0.28,488183
-2.57,-1.04,0.28,488213
-2.5,-1.11,0.35,488242
-2.5,-1.11,0.35,488270
-2.57,-1.11,0.35,488300
-2.57,-1.04,0.35,488329
-2.64,-1.04,0.21,488358
-2.64,-1.04,0.35,488387
-2.57,-1.04,0.28,488417
-2.57,-1.04,0.21,488445
-2.57,-1.11,0.35,488474
-2.64,-1.04,0.28,488504
-2.71,-0.97,0.35,488532
-2.57,-1.04,0.28,488562
-2.57,-1.18,0.35,488591
-2.64,-1.04,0.35,488621
-2.5,-1.11,0.35,488649
-2.57,-1.11,0.28,488679
-2.57,-1.04,0.35,488708
-2.64,-1.11,0.35,488736
-2.57,-1.04,0.35,488766
-2.57,-1.11,0.28,488795
-2.5,-1.11,0.42,488824
-2.57,-1.04,0.28,488853
-2.57,-1.11,0.28,488883
-2.64,-1.18,0.35,488911
-2.5,-1.04,0.21,488940
-2.5,-1.11,0.42,488970
-2.64,-1.11,0.35,488998
-2.57,-1.04,0.42,489028
-2.57,-1.11,0.28,489057
-2.64,-0.97,0.35,489086
-2.57,-1.11,0.28,489115
-2.57,-1.04,0.28,489145
-2.64,-1.04,0.42,489174
-2.64,-1.04,0.35,489202
-2.5,-1.11,0.42,489232
-2.64,-1.11,0.35,489261
-2.64,-1.04,0.28,489290
-2.57,-0.97,0.35,489319
-2.57,-1.11,0.35,489349
-2.57,-1.11,0.28,489377
-2.57,-1.18,0.28,489406
-2.57,-1.04,0.28,489436
-2.5,-1.04,0.42,489464
-2.64,-0.97,0.28,489494
-2.64,-1.04,0.35,489523
-2.71,-1.18,0.28,489552
-2.64,-1.18,0.28,489581
-2.57,-1.11,0.35,489611
-2.57,-1.04,0.35,489639
-2.64,-1.04,0.28,489668
-2.71,-1.11,0.35,489698
-2.64,-1.11,0.35,489726
-2.57,-1.04,0.35,489756
-2.57,-1.04,0.28,489785
-2.57,-1.04,0.35,489815
-2.57,-1.11,0.35,489843
-2.57,-1.04,0.35,489872
-2.57,-1.04,0.35,489902
-2.71,-1.11,0.35,489930
-2.64,-1.04,0.28,489960
-2.5,-1.11,0.35,489989
-2.57,-1.18,0.28,490018
-2.57,-1.11,0.35,490047
-2.5,-1.18,0.28,490077
-2.64,-1.11,0.35,490105
-2.64,-1.11,0.28,490134
-2.57,-1.04,0.35,490164
-2.57,-1.04,0.35,490192
-2.57,-1.11,0.35,490222
-2.5,-1.04,0.35,490251
-2.64,-1.18,0.35,490280
-2.5,-1.04,0.35,490309
-2.64,-1.11,0.35,490338
-2.57,-1.04,0.28,490368
-2.5,-1.11,0.35,490396
-2.5,-1.11,0.28,490426
-2.64,-1.11,0.28,490455
-2.57,-1.18,0.28,490484
-2.64,-1.18,0.35,490513
-2.64,-1.18,0.35,490543
-2.64,-1.11,0.28,490571
-2.57,-1.11,0.21,490600
-2.57,-1.11,0.28,490630
-2.57,-1.11,0.35,490658
-2.64,-1.11,0.28,490688
-2.57,-1.11,0.28,490717
-2.64,-1.11,0.35,490746
-2.64,-1.11,0.28,490775
-2.64,-1.04,0.42,490804
-2.5,-1.11,0.35,490833
-2.57,-1.04,0.35,490862
-2.5,-1.04,0.21,490892
-2.57,-1.11,0.35,490920
-2.57,-1.11,0.35,490950
-2.64,-1.11,0.35,490979
-2.5,-1.04,0.35,491009
-2.57,-1.11,0.28,491037
-2.64,-1.11,0.35,491066
-2.64,-1.11,0.28,491096
-2.64,-1.11,0.35,491124
-2.5,-1.04,0.35,491154
-2.71,-1.11,0.28,491183
-2.64,-1.18,0.35,491212
-2.57,-1.11,0.28,491241
-2.57,-1.11,0.35,491270
-2.5,-1.04,0.28,491299
-2.64,-1.11,0.42,491328
-2.5,-1.18,0.35,491358
-2.57,-1.11,0.21,491386
-2.64,-1.11,0.35,491416
-2.57,-0.97,0.28,491445
-2.5,-1.11,0.35,491474
-2.64,-1.11,0.28,491503
-2.57,-1.11,0.28,491532
-2.64,-1.18,0.35,491561
-2.64,-1.04,0.28,491590
-2.64,-1.04,0.35,491620
-2.57,-1.11,0.28,491649
-2.57,-1.11,0.28,491678
-2.57,-1.11,0.35,491707
-2.64,-1.04,0.21,491736
-2.64,-1.04,0.35,491765
-2.64,-1.04,0.28,491794
-2.71,-1.11,0.28,491824
-2.71,-1.11,0.35,491852
-2.64,-1.04,0.35,491882
-2.5,-1.11,0.35,491911
-2.57,-1.11,0.28,491940
-2.64,-1.11,0.35,491969
-2.57,-1.11,0.35,491998
-2.64,-1.11,0.35,492027
-2.57,-1.11,0.35,492056
-2.64,-1.11,0.28,492086
-2.5,-1.04,0.35,492114
-2.64,-1.11,0.42,492144
-2.64,-1.18,0.35,492173
-2.5,-1.11,0.28,492201
-2.57,-1.04,0.35,492231
-2.57,-1.18,0.28,492260
-2.57,-1.11,0.28,492290
-2.5,-1.11,0.35,492318
-2.64,-1.04,0.28,492348
-2.64,-1.04,0.28,492377
-2.64,-1.11,0.35,492406
-2.57,-1.11,0.35,492435
-2.5,-1.11,0.28,492464
-2.5,-1.04,0.35,492493
-2.57,-1.04,0.35,492522
-2.57,-1.11,0.35,492552
-2.57,-1.04,0.28,492580
-2.57,-1.11,0.42,492610
-2.5,-0.97,0.35,492639
-2.57,-1.11,0.35,492667
-2.57,-1.04,0.28,492697
-2.71,-1.11,0.28,492726
-2.57,-1.11,0.35,492755
-2.64,-1.11,0.28,492784
-2.57,-1.11,0.35,492814
-2.64,-1.04,0.28,492843
-2.57,-1.11,0.35,492872
-2.64,-1.11,0.28,492901
-2.64,-1.11,0.28,492930
-2.57,-1.11,0.35,492959
-2.57,-1.11,0.28,492988
-2.57,-1.11,0.28,493018
-2.64,-1.11,0.28,493046
-2.64,-1.11,0.28,493076
-2.57,-1.11,0.28,493105
-2.57,-1.04,0.28,493133
-2.57,-1.11,0.35,493163
-2.57,-1.11,0.35,493192
-2.5,-1.11,0.35,493221
-2.57,-1.11,0.28,493250
-2.57,-1.18,0.28,493280
-2.64,-1.11,0.28,493308
-2.5,-1.11,0.35,493338
-2.57,-1.11,0.28,493367
-2.64,-1.11,0.35,493395
-2.57,-1.11,0.28,493425
-2.64,-1.18,0.28,493454
-2.64,-1.11,0.35,493484
-2.57,-1.11,0.28,493512
-2.57,-1.18,0.35,493542
-2.57,-1.11,0.35,493571
-2.64,-1.18,0.28,493599
-2.57,-1.11,0.35,493629
-2.57,-1.11,0.28,493658
-2.64,-1.04,0.35,493687
-2.64,-1.04,0.35,493716
-2.57,-1.04,0.28,493746
-2.64,-1.11,0.35,493774
-2.57,-1.11,0.35,493804
-2.71,-0.97,0.35,493833
-2.5,-1.11,0.35,493861
-2.64,-1.11,0.35,493891
-2.5,-1.04,0.35,493920
-2.57,-1.11,0.35,493949
-2.5,-1.11,0.28,493978
-2.64,-1.11,0.35,494008
-2.64,-0.97,0.35,494036
-2.5,-1.11,0.28,494065
-2.71,-1.11,0.28,494095
-2.57,-1.04,0.35,494124
-2.64,-1.04,0.35,494153
-2.57,-1.04,0.28,494182
-2.5,-1.11,0.35,494212
-2.57,-1.11,0.35,494240
-2.64,-1.04,0.42,494270
-2.57,-1.11,0.28,494299
-2.64,-1.11,0.35,494327
-2.57,-1.11,0.35,494357
-2.5,-1.04,0.42,494386
-2.64,-1.04,0.35,494415
-2.5,-1.18,0.28,494444
-2.64,-1.11,0.21,494474
-2.64,-1.11,0.28,494502
-2.64,-1.11,0.28,494531
-2.57,-1.04,0.28,494561
-2.57,-1.04,0.35,494589
-2.57,-1.18,0.28,494619
-2.64,-1.11,0.35,494648
-2.57,-1.11,0.28,494678
-2.57,-0.97,0.35,494706
-2.5,-1.11,0.35,494736
-2.64,-1.04,0.28,494765
-2.57,-1.11,0.28,494793
-2.64,-1.11,0.35,494823
-2.5,-1.04,0.35,494852
-2.57,-1.11,0.35,494881
-2.5,-1.18,0.28,494910
-2.57,-1.04,0.42,494940
-2.57,-1.11,0.28,494968
-2.57,-1.11,0.35,494997
-2.57,-1.11,0.28,495027
-2.57,-1.11,0.35,495055
-2.57,-1.11,0.28,495085
-2.57,-1.11,0.28,495114
-2.57,-0.97,0.42,495143
-2.5,-1.04,0.42,495172
-2.57,-1.11,0.28,495202
-2.71,-1.04,0.35,495230
-2.5,-1.11,0.28,495259
-2.57,-1.11,0.35,495289
-2.57,-1.11,0.35,495318
-2.64,-1.04,0.28,495347
-2.57,-1.04,0.35,495376
-2.57,-1.11,0.28,495406
-2.57,-1.11,0.35,495434
-2.57,-1.18,0.28,495463
-2.57,-1.11,0.28,495493
-2.57,-1.11,0.35,495521
-2.57,-1.04,0.35,495551
-2.57,-1.18,0.35,495580
-2.57,-1.18,0.28,495609
-2.57,-1.11,0.28,495638
-2.57,-1.11,0.35,495668
-2.64,-1.04,0.35,495696
-2.5,-1.11,0.35,495725
-2.71,-1.18,0.35,495755
-2.71,-1.11,0.35,495783
-2.64,-1.04,0.28,495813
-2.57,-1.04,0.28,495842
-2.5,-1.11,0.28,495872
-2.64,-1.11,0.28,495900
-2.57,-1.11,0.28,495929
-2.5,-1.11,0.28,495959
-2.5,-1.04,0.28,495987
-2.57,-1.11,0.35,496017
-2.64,-1.11,0.35,496046
-2.57,-1.04,0.28,496075
-2.64,-1.11,0.28,496104
-2.71,-1.11,0.28,496134
-2.64,-1.04,0.35,496162
-2.57,-1.04,0.28,496191
-2.57,-1.04,0.28,496221
-2.71,-1.04,0.28,496249
-2.64,-1.04,0.28,496279
-2.57,-1.04,0.28,496308
-2.64,-1.11,0.28,496337
-2.57,-1.11,0.28,496366
-2.57,-1.04,0.35,496395
-2.64,-1.11,0.35,496424
-2.71,-1.04,0.35,496453
-2.57,-1.11,0.28,496483
-2.57,-1.04,0.35,496512
-2.57,-1.11,0.28,496541
-2.64,-1.04,0.35,496570
-2.57,-1.11,0.35,496600
-2.57,-1.11,0.28,496628
-2.57,-1.11,0.28,496657
-2.57,-1.11,0.35,496687
-2.5,-1.18,0.28,496715
-2.57,-1.04,0.28,496745
-2.5,-1.04,0.28,496774
-2.5,-1.11,0.35,496803
-2.57,-1.11,0.28,496832
-2.5,-1.04,0.28,496861
-2.57,-1.04,0.35,496890
-2.5,-1.18,0.21,496919
-2.5,-1.11,0.21,496949
-2.57,-1.11,0.28,496977
-2.57,-1.11,0.35,497007
-2.57,-1.11,0.28,497036
-2.57,-1.11,0.28,497065
-2.57,-1.11,0.21,497094
-2.64,-1.04,0.35,497123
-2.5,-1.04,0.42,497153
-2.64,-1.04,0.35,497181
-2.57,-1.04,0.35,497211
-2.64,-1.04,0.35,497240
-2.57,-1.11,0.35,497269
-2.57,-1.04,0.28,497298
-2.57,-1.11,0.28,497327
-2.57,-1.11,0.35,497356
-2.64,-1.11,0.35,497385
-2.57,-1.04,0.35,497415
-2.57,-1.18,0.28,497443
-2.5,-1.04,0.35,497473
-2.64,-1.04,0.28,497502
-2.64,-1.11,0.28,497531
-2.57,-0.97,0.28,497560
-2.64,-1.11,0.28,497589
-2.57,-1.11,0.28,497618
-2.57,-1.11,0.35,497647
-2.57,-1.11,0.28,497677
-2.57,-1.11,0.28,497705
-2.57,-1.11,0.35,497735
-2.57,-1.04,0.28,497764
-2.5,-1.18,0.28,497793
-2.43,-1.11,0.35,497822
-2.5,-1.11,0.28,497851
-2.57,-1.11,0.35,497881
-2.57,-1.04,0.28,497909
-2.57,-1.18,0.35,497939
-2.57,-1.11,0.28,497968
-2.5,-1.11,0.28,497997
-2.71,-1.11,0.28,498026
-2.5,-1.11,0.35,498055
-2.5,-1.04,0.35,498084
-2.64,-1.18,0.35,498113
-2.64,-1.18,0.42,498143
-2.64,-1.04,0.35,498171
-2.5,-1.04,0.28,498201
-2.57,-1.04,0.21,498230
-2.57,-1.18,0.21,498258
-2.57,-1.11,0.28,498288
-2.57,-1.04,0.28,498317
-2.64,-1.11,0.28,498347
-2.64,-1.04,0.28,498375
-2.57,-0.97,0.28,498405
-2.57,-1.18,0.28,498434
-2.64,-1.04,0.35,498463
-2.64,-1.04,0.28,498492
-2.57,-1.11,0.35,498521
-2.57,-1.11,0.28,498550
-2.57,-1.04,0.21,498579
-2.64,-1.04,0.28,498609
-2.64,-1.11,0.35,498637
-2.5,-1.04,0.28,498667
-2.57,-1.04,0.28,498696
-2.5,-1.04,0.28,498724
-2.64,-1.11,0.28,498754
-2.5,-1.18,0.35,498783
-2.71,-1.04,0.21,498812
-2.57,-1.11,0.35,498841
-2.57,-1.11,0.35,498871
-2.57,-1.11,0.35,498899
-2.57,-1.11,0.28,498929
-2.57,-1.04,0.28,498958
-2.64,-0.97,0.35,498987
-2.57,-1.04,0.35,499016
-2.57,-0.97,0.21,499045
-2.64,-1.04,0.42,499075
-2.64,-1.11,0.28,499103
-2.57,-1.11,0.35,499133
-2.5,-1.04,0.35,499162
-2.57,-1.11,0.35,499190
-2.71,-1.11,0.28,499220
-2.57,-1.11,0.28,499249
-2.5,-1.04,0.28,499278
-2.64,-1.04,0.35,499307
-2.5,-1.04,0.35,499337
-2.71,-1.04,0.28,499365
-2.64,-1.11,0.28,499395
-2.57,-1.04,0.21,499424
-2.64,-1.11,0.28,499452
-2.64,-1.04,0.21,499482
-2.57,-1.11,0.42,499511
-2.57,-1.04,0.35,499540
-2.64,-1.18,0.35,499569
-2.64,-1.04,0.28,499599
-2.64,-1.11,0.35,499628
-2.57,-1.11,0.28,499656
-2.64,-1.04,0.35,499686
-2.57,-1.11,0.28,499715
-2.64,-1.11,0.35,499744
-2.5,-1.11,0.42,499773
-2.57,-1.11,0.35,499803
-2.71,-1.11,0.35,499831
-2.64,-1.18,0.28,499861
-2.57,-1.04,0.28,499890
-2.57,-1.04,0.35,499918
-2.5,-1.11,0.28,499948
-2.64,-1.04,0.42,499977
-2.57,-1.04,0.35,500006
-2.57,-1.04,0.42,500035
-2.57,-1.04,0.28,500065
-2.64,-1.11,0.42,500093
-2.57,-1.04,0.28,500122
-2.57,-1.11,0.28,500152
-2.64,-1.11,0.35,500180
